dateTime,analogValue
2015-12-20 17:07:35.289857,106
2015-12-20 17:07:35.302325,106
2015-12-20 17:07:35.313391,106
2015-12-20 17:07:35.323740,106
2015-12-20 17:07:35.335224,103
2015-12-20 17:07:35.346174,106
2015-12-20 17:07:35.356385,106
2015-12-20 17:07:35.367913,106
2015-12-20 17:07:35.378402,104
2015-12-20 17:07:35.389456,103
2015-12-20 17:07:35.400644,107
2015-12-20 17:07:35.412959,107
2015-12-20 17:07:35.423903,105
2015-12-20 17:07:35.435026,107
2015-12-20 17:07:35.446068,103
2015-12-20 17:07:35.456288,106
2015-12-20 17:07:35.469066,106
2015-12-20 17:07:35.479537,106
2015-12-20 17:07:35.493822,106
2015-12-20 17:07:35.506449,107
2015-12-20 17:07:35.516895,104
2015-12-20 17:07:35.527183,106
2015-12-20 17:07:35.539812,108
2015-12-20 17:07:35.550126,103
2015-12-20 17:07:35.560250,106
2015-12-20 17:07:35.570458,104
2015-12-20 17:07:35.581743,105
2015-12-20 17:07:35.593144,108
2015-12-20 17:07:35.603516,104
2015-12-20 17:07:35.614378,108
2015-12-20 17:07:35.624669,102
2015-12-20 17:07:35.637152,107
2015-12-20 17:07:35.649094,104
2015-12-20 17:07:35.659428,105
2015-12-20 17:07:35.669713,107
2015-12-20 17:07:35.680003,101
2015-12-20 17:07:35.691473,107
2015-12-20 17:07:35.702689,105
2015-12-20 17:07:35.713334,109
2015-12-20 17:07:35.723558,107
2015-12-20 17:07:35.736620,106
2015-12-20 17:07:35.748726,100
2015-12-20 17:07:35.758939,107
2015-12-20 17:07:35.769196,106
2015-12-20 17:07:35.781434,105
2015-12-20 17:07:35.793755,108
2015-12-20 17:07:35.804047,105
2015-12-20 17:07:35.814568,106
2015-12-20 17:07:35.826517,106
2015-12-20 17:07:35.839240,104
2015-12-20 17:07:35.851139,107
2015-12-20 17:07:35.862354,103
2015-12-20 17:07:35.872684,105
2015-12-20 17:07:35.883866,104
2015-12-20 17:07:35.896284,106
2015-12-20 17:07:35.906657,107
2015-12-20 17:07:35.916960,107
2015-12-20 17:07:35.928910,105
2015-12-20 17:07:35.941334,105
2015-12-20 17:07:35.951696,105
2015-12-20 17:07:35.963258,104
2015-12-20 17:07:35.973537,105
2015-12-20 17:07:35.985003,108
2015-12-20 17:07:35.996811,106
2015-12-20 17:07:36.007135,106
2015-12-20 17:07:36.017436,104
2015-12-20 17:07:36.030055,104
2015-12-20 17:07:36.042754,105
2015-12-20 17:07:36.053289,105
2015-12-20 17:07:36.063774,105
2015-12-20 17:07:36.076396,109
2015-12-20 17:07:36.088726,105
2015-12-20 17:07:36.098970,104
2015-12-20 17:07:36.109238,103
2015-12-20 17:07:36.119472,106
2015-12-20 17:07:36.133368,107
2015-12-20 17:07:36.146112,103
2015-12-20 17:07:36.156483,103
2015-12-20 17:07:36.166877,110
2015-12-20 17:07:36.182914,103
2015-12-20 17:07:36.195331,104
2015-12-20 17:07:36.205748,107
2015-12-20 17:07:36.216428,105
2015-12-20 17:07:36.231998,105
2015-12-20 17:07:36.244420,107
2015-12-20 17:07:36.254788,104
2015-12-20 17:07:36.265101,106
2015-12-20 17:07:36.281165,105
2015-12-20 17:07:36.293854,104
2015-12-20 17:07:36.304346,106
2015-12-20 17:07:36.315232,106
2015-12-20 17:07:36.333584,103
2015-12-20 17:07:36.346295,106
2015-12-20 17:07:36.356827,107
2015-12-20 17:07:36.367593,106
2015-12-20 17:07:36.383642,106
2015-12-20 17:07:36.395971,106
2015-12-20 17:07:36.406450,105
2015-12-20 17:07:36.416692,107
2015-12-20 17:07:36.432719,106
2015-12-20 17:07:36.445125,105
2015-12-20 17:07:36.457046,105
2015-12-20 17:07:36.467956,105
2015-12-20 17:07:36.483315,106
2015-12-20 17:07:36.494263,105
2015-12-20 17:07:36.504645,105
2015-12-20 17:07:36.515126,105
2015-12-20 17:07:36.532445,105
2015-12-20 17:07:36.545172,105
2015-12-20 17:07:36.555601,105
2015-12-20 17:07:36.566291,104
2015-12-20 17:07:36.581713,105
2015-12-20 17:07:36.594443,106
2015-12-20 17:07:36.604810,105
2015-12-20 17:07:36.615271,105
2015-12-20 17:07:36.630912,105
2015-12-20 17:07:36.643644,106
2015-12-20 17:07:36.654089,106
2015-12-20 17:07:36.664459,104
2015-12-20 17:07:36.680081,106
2015-12-20 17:07:36.690864,107
2015-12-20 17:07:36.701354,104
2015-12-20 17:07:36.712030,105
2015-12-20 17:07:36.729386,106
2015-12-20 17:07:36.739537,108
2015-12-20 17:07:36.752223,104
2015-12-20 17:07:36.763228,105
2015-12-20 17:07:36.778974,105
2015-12-20 17:07:36.789219,106
2015-12-20 17:07:36.801513,106
2015-12-20 17:07:36.812155,105
2015-12-20 17:07:36.829212,105
2015-12-20 17:07:36.839507,105
2015-12-20 17:07:36.850693,107
2015-12-20 17:07:36.861806,106
2015-12-20 17:07:36.875081,104
2015-12-20 17:07:36.885209,107
2015-12-20 17:07:36.895581,107
2015-12-20 17:07:36.907600,105
2015-12-20 17:07:36.920120,105
2015-12-20 17:07:36.931740,106
2015-12-20 17:07:36.941916,105
2015-12-20 17:07:36.954002,105
2015-12-20 17:07:36.965208,104
2015-12-20 17:07:36.977512,105
2015-12-20 17:07:36.987838,107
2015-12-20 17:07:37.000275,105
2015-12-20 17:07:37.012462,106
2015-12-20 17:07:37.022613,106
2015-12-20 17:07:37.032843,106
2015-12-20 17:07:37.042980,104
2015-12-20 17:07:37.053136,108
2015-12-20 17:07:37.064804,104
2015-12-20 17:07:37.075789,107
2015-12-20 17:07:37.085964,105
2015-12-20 17:07:37.096606,105
2015-12-20 17:07:37.110146,104
2015-12-20 17:07:37.120326,108
2015-12-20 17:07:37.132966,102
2015-12-20 17:07:37.143197,107
2015-12-20 17:07:37.154837,106
2015-12-20 17:07:37.165889,103
2015-12-20 17:07:37.176020,106
2015-12-20 17:07:37.186395,106
2015-12-20 17:07:37.199558,105
2015-12-20 17:07:37.212232,105
2015-12-20 17:07:37.222361,102
2015-12-20 17:07:37.232534,107
2015-12-20 17:07:37.246886,107
2015-12-20 17:07:37.257113,105
2015-12-20 17:07:37.268461,103
2015-12-20 17:07:37.279053,106
2015-12-20 17:07:37.295044,109
2015-12-20 17:07:37.305703,109
2015-12-20 17:07:37.317586,106
2015-12-20 17:07:37.327984,108
2015-12-20 17:07:37.341432,107
2015-12-20 17:07:37.351730,103
2015-12-20 17:07:37.362463,105
2015-12-20 17:07:37.372704,107
2015-12-20 17:07:37.383696,104
2015-12-20 17:07:37.395005,103
2015-12-20 17:07:37.405223,104
2015-12-20 17:07:37.417929,106
2015-12-20 17:07:37.428279,105
2015-12-20 17:07:37.440338,105
2015-12-20 17:07:37.450562,108
2015-12-20 17:07:37.460769,107
2015-12-20 17:07:37.473302,106
2015-12-20 17:07:37.483780,107
2015-12-20 17:07:37.496071,105
2015-12-20 17:07:37.506258,106
2015-12-20 17:07:37.518259,106
2015-12-20 17:07:37.528634,105
