dateTime,analogValue
2015-12-20 17:30:32.751836,
2015-12-20 17:30:32.764671,
2015-12-20 17:30:32.777499,
2015-12-20 17:30:32.788982,
2015-12-20 17:30:32.801813,
2015-12-20 17:30:32.814678,
2015-12-20 17:30:32.826477,
2015-12-20 17:30:32.839310,
2015-12-20 17:30:32.852158,
2015-12-20 17:30:32.864991,
2015-12-20 17:30:32.877826,
2015-12-20 17:30:32.890662,
2015-12-20 17:30:32.903495,
2015-12-20 17:30:32.916317,
2015-12-20 17:30:32.929149,
2015-12-20 17:30:32.941978,
2015-12-20 17:30:32.954812,
2015-12-20 17:30:32.967643,
2015-12-20 17:30:32.980479,
2015-12-20 17:30:32.993314,
2015-12-20 17:30:33.006145,
2015-12-20 17:30:33.018972,
2015-12-20 17:30:33.030970,
2015-12-20 17:30:33.043708,
2015-12-20 17:30:33.055674,
2015-12-20 17:30:33.068509,
2015-12-20 17:30:33.081343,
2015-12-20 17:30:33.094185,
2015-12-20 17:30:33.105676,
2015-12-20 17:30:33.118506,
2015-12-20 17:30:33.131338,
2015-12-20 17:30:33.144196,
2015-12-20 17:30:33.157045,
2015-12-20 17:30:33.169881,
2015-12-20 17:30:33.182715,
2015-12-20 17:30:33.193098,
2015-12-20 17:30:33.205349,
2015-12-20 17:30:33.216708,
2015-12-20 17:30:33.227447,
2015-12-20 17:30:33.237610,
2015-12-20 17:30:33.250201,
2015-12-20 17:30:33.262891,
2015-12-20 17:30:33.275623,
2015-12-20 17:30:33.287398,
2015-12-20 17:30:33.300152,
2015-12-20 17:30:33.312987,
2015-12-20 17:30:33.325822,
2015-12-20 17:30:33.338648,
2015-12-20 17:30:33.350105,
2015-12-20 17:30:33.362931,
2015-12-20 17:30:33.375762,
2015-12-20 17:30:33.388595,
2015-12-20 17:30:33.401427,
2015-12-20 17:30:33.414260,1
2015-12-20 17:30:33.426947,05
2015-12-20 17:30:33.439250,105
2015-12-20 17:30:33.451539,105
2015-12-20 17:30:33.461900,105
2015-12-20 17:30:33.472349,106
2015-12-20 17:30:33.484129,106
2015-12-20 17:30:33.494283,105
2015-12-20 17:30:33.504515,105
2015-12-20 17:30:33.515588,105
2015-12-20 17:30:33.533835,106
2015-12-20 17:30:33.544037,105
2015-12-20 17:30:33.555506,105
2015-12-20 17:30:33.565921,106
2015-12-20 17:30:33.581960,106
2015-12-20 17:30:33.592126,105
2015-12-20 17:30:33.602317,105
2015-12-20 17:30:33.612544,105
2015-12-20 17:30:33.625608,107
2015-12-20 17:30:33.635863,105
2015-12-20 17:30:33.646029,106
2015-12-20 17:30:33.656161,106
2015-12-20 17:30:33.669280,105
2015-12-20 17:30:33.680748,106
2015-12-20 17:30:33.692117,106
2015-12-20 17:30:33.702397,106
2015-12-20 17:30:33.712945,106
2015-12-20 17:30:33.725543,106
2015-12-20 17:30:33.738106,105
2015-12-20 17:30:33.748425,105
2015-12-20 17:30:33.758673,105
2015-12-20 17:30:33.770771,106
2015-12-20 17:30:33.783143,104
2015-12-20 17:30:33.793483,105
2015-12-20 17:30:33.804538,106
2015-12-20 17:30:33.815816,105
2015-12-20 17:30:33.825977,106
2015-12-20 17:30:33.836365,106
2015-12-20 17:30:33.848704,105
2015-12-20 17:30:33.859193,106
2015-12-20 17:30:33.872477,106
2015-12-20 17:30:33.885205,105
2015-12-20 17:30:33.895689,105
2015-12-20 17:30:33.905997,105
2015-12-20 17:30:33.918275,105
2015-12-20 17:30:33.928443,105
2015-12-20 17:30:33.938811,104
2015-12-20 17:30:33.949857,106
2015-12-20 17:30:33.961312,105
2015-12-20 17:30:33.972165,105
2015-12-20 17:30:33.982321,106
2015-12-20 17:30:33.995071,105
2015-12-20 17:30:34.005773,105
2015-12-20 17:30:34.020605,105
2015-12-20 17:30:34.030754,106
2015-12-20 17:30:34.041174,105
2015-12-20 17:30:34.051842,105
2015-12-20 17:30:34.068787,106
2015-12-20 17:30:34.078918,106
2015-12-20 17:30:34.091615,105
2015-12-20 17:30:34.102228,106
2015-12-20 17:30:34.118906,105
2015-12-20 17:30:34.129088,106
2015-12-20 17:30:34.139418,105
2015-12-20 17:30:34.149998,105
2015-12-20 17:30:34.165242,105
2015-12-20 17:30:34.175728,106
2015-12-20 17:30:34.185916,106
2015-12-20 17:30:34.196997,106
2015-12-20 17:30:34.208523,105
2015-12-20 17:30:34.218867,105
2015-12-20 17:30:34.229070,106
2015-12-20 17:30:34.241779,105
2015-12-20 17:30:34.252129,106
2015-12-20 17:30:34.267572,106
2015-12-20 17:30:34.277850,105
2015-12-20 17:30:34.290175,105
2015-12-20 17:30:34.300764,105
2015-12-20 17:30:34.315610,105
2015-12-20 17:30:34.326098,105
2015-12-20 17:30:34.336347,106
2015-12-20 17:30:34.347098,105
2015-12-20 17:30:34.364662,106
2015-12-20 17:30:34.374895,105
2015-12-20 17:30:34.385200,106
2015-12-20 17:30:34.395532,107
2015-12-20 17:30:34.409119,105
2015-12-20 17:30:34.421835,105
2015-12-20 17:30:34.434132,105
2015-12-20 17:30:34.444411,106
2015-12-20 17:30:34.458440,105
2015-12-20 17:30:34.471178,105
2015-12-20 17:30:34.481377,106
2015-12-20 17:30:34.492047,106
2015-12-20 17:30:34.502566,106
2015-12-20 17:30:34.513584,106
2015-12-20 17:30:34.527248,105
2015-12-20 17:30:34.539013,106
2015-12-20 17:30:34.549392,105
2015-12-20 17:30:34.561269,105
2015-12-20 17:30:34.572510,105
2015-12-20 17:30:34.582929,106
2015-12-20 17:30:34.593310,106
2015-12-20 17:30:34.605730,105
2015-12-20 17:30:34.618443,106
2015-12-20 17:30:34.628749,106
2015-12-20 17:30:34.639157,106
2015-12-20 17:30:34.649408,106
2015-12-20 17:30:34.664144,106
2015-12-20 17:30:34.675760,106
2015-12-20 17:30:34.686056,105
2015-12-20 17:30:34.696488,105
2015-12-20 17:30:34.712545,105
2015-12-20 17:30:34.723715,106
2015-12-20 17:30:34.733951,106
2015-12-20 17:30:34.744316,105
2015-12-20 17:30:34.761974,106
2015-12-20 17:30:34.772537,106
2015-12-20 17:30:34.784253,106
2015-12-20 17:30:34.794904,105
2015-12-20 17:30:34.812310,105
2015-12-20 17:30:34.823589,106
2015-12-20 17:30:34.834063,106
2015-12-20 17:30:34.844706,105
2015-12-20 17:30:34.861561,107
2015-12-20 17:30:34.872544,106
2015-12-20 17:30:34.882859,105
2015-12-20 17:30:34.893463,106
2015-12-20 17:30:34.910577,104
2015-12-20 17:30:34.923300,107
2015-12-20 17:30:34.933526,106
2015-12-20 17:30:34.943854,105
2015-12-20 17:30:34.959707,105
2015-12-20 17:30:34.971065,106
2015-12-20 17:30:34.981400,106
2015-12-20 17:30:34.991776,106
2015-12-20 17:30:35.008336,105
2015-12-20 17:30:35.020122,106
2015-12-20 17:30:35.030830,105
2015-12-20 17:30:35.041572,105
2015-12-20 17:30:35.055776,107
2015-12-20 17:30:35.068475,105
2015-12-20 17:30:35.078874,106
2015-12-20 17:30:35.089143,105
2015-12-20 17:30:35.103975,105
2015-12-20 17:30:35.114096,106
2015-12-20 17:30:35.126706,106
2015-12-20 17:30:35.137501,105
2015-12-20 17:30:35.152239,106
2015-12-20 17:30:35.163395,106
2015-12-20 17:30:35.175886,105
2015-12-20 17:30:35.186507,106
2015-12-20 17:30:35.201536,105
2015-12-20 17:30:35.211694,105
2015-12-20 17:30:35.222420,106
2015-12-20 17:30:35.232820,105
2015-12-20 17:30:35.249384,105
2015-12-20 17:30:35.259627,106
2015-12-20 17:30:35.269884,106
2015-12-20 17:30:35.280662,105
2015-12-20 17:30:35.298537,105
2015-12-20 17:30:35.308831,105
2015-12-20 17:30:35.319039,105
2015-12-20 17:30:35.329701,106
2015-12-20 17:30:35.347693,106
2015-12-20 17:30:35.358993,105
2015-12-20 17:30:35.369237,105
2015-12-20 17:30:35.380623,105
2015-12-20 17:30:35.396840,106
2015-12-20 17:30:35.408530,106
2015-12-20 17:30:35.421172,105
2015-12-20 17:30:35.431555,105
2015-12-20 17:30:35.447374,105
2015-12-20 17:30:35.458296,106
2015-12-20 17:30:35.468628,106
2015-12-20 17:30:35.478964,106
2015-12-20 17:30:35.495135,106
2015-12-20 17:30:35.505955,106
2015-12-20 17:30:35.516280,105
2015-12-20 17:30:35.527671,106
2015-12-20 17:30:35.545124,106
2015-12-20 17:30:35.555951,105
2015-12-20 17:30:35.566271,107
2015-12-20 17:30:35.577201,105
2015-12-20 17:30:35.593877,105
2015-12-20 17:30:35.605852,105
2015-12-20 17:30:35.616175,105
2015-12-20 17:30:35.626623,104
2015-12-20 17:30:35.644124,106
2015-12-20 17:30:35.655118,106
2015-12-20 17:30:35.665614,106
2015-12-20 17:30:35.676204,107
2015-12-20 17:30:35.692940,105
2015-12-20 17:30:35.704175,105
2015-12-20 17:30:35.714673,106
2015-12-20 17:30:35.725148,106
2015-12-20 17:30:35.741700,106
2015-12-20 17:30:35.753368,106
2015-12-20 17:30:35.763635,105
2015-12-20 17:30:35.773958,105
2015-12-20 17:30:35.785959,105
2015-12-20 17:30:35.798444,105
2015-12-20 17:30:35.809261,106
2015-12-20 17:30:35.819586,107
2015-12-20 17:30:35.830517,106
2015-12-20 17:30:35.841229,105
2015-12-20 17:30:35.851612,104
2015-12-20 17:30:35.861963,104
2015-12-20 17:30:35.872236,106
2015-12-20 17:30:35.886457,107
2015-12-20 17:30:35.896675,109
2015-12-20 17:30:35.907210,109
2015-12-20 17:30:35.917570,105
2015-12-20 17:30:35.928789,102
2015-12-20 17:30:35.942771,101
2015-12-20 17:30:35.954071,101
2015-12-20 17:30:35.964576,108
2015-12-20 17:30:35.974955,113
2015-12-20 17:30:35.989262,110
2015-12-20 17:30:35.999433,101
2015-12-20 17:30:36.011464,97
2015-12-20 17:30:36.021796,103
2015-12-20 17:30:36.035780,115
2015-12-20 17:30:36.048149,105
2015-12-20 17:30:36.058473,101
2015-12-20 17:30:36.069518,105
2015-12-20 17:30:36.084945,107
2015-12-20 17:30:36.095088,104
2015-12-20 17:30:36.105662,112
2015-12-20 17:30:36.117046,104
2015-12-20 17:30:36.127993,100
2015-12-20 17:30:36.139287,108
2015-12-20 17:30:36.149460,106
2015-12-20 17:30:36.162116,107
2015-12-20 17:30:36.172726,101
2015-12-20 17:30:36.189156,112
2015-12-20 17:30:36.199410,103
2015-12-20 17:30:36.212039,100
2015-12-20 17:30:36.222983,109
2015-12-20 17:30:36.238057,105
2015-12-20 17:30:36.248197,98
2015-12-20 17:30:36.260965,117
2015-12-20 17:30:36.271340,100
2015-12-20 17:30:36.287604,111
2015-12-20 17:30:36.297858,97
2015-12-20 17:30:36.310438,108
2015-12-20 17:30:36.321042,106
2015-12-20 17:30:36.336407,104
2015-12-20 17:30:36.347092,97
2015-12-20 17:30:36.359575,110
2015-12-20 17:30:36.370625,116
2015-12-20 17:30:36.385681,98
2015-12-20 17:30:36.395838,95
2015-12-20 17:30:36.408546,125
2015-12-20 17:30:36.418769,91
2015-12-20 17:30:36.434284,110
2015-12-20 17:30:36.444541,106
2015-12-20 17:30:36.455889,103
2015-12-20 17:30:36.466306,102
2015-12-20 17:30:36.478156,105
2015-12-20 17:30:36.489392,104
2015-12-20 17:30:36.499863,107
2015-12-20 17:30:36.511165,102
2015-12-20 17:30:36.521661,108
2015-12-20 17:30:36.532925,107
2015-12-20 17:30:36.543225,103
2015-12-20 17:30:36.555897,114
2015-12-20 17:30:36.567105,97
2015-12-20 17:30:36.581611,103
2015-12-20 17:30:36.592113,111
2015-12-20 17:30:36.602247,102
2015-12-20 17:30:36.612622,101
2015-12-20 17:30:36.626071,113
2015-12-20 17:30:36.637946,102
2015-12-20 17:30:36.648117,102
2015-12-20 17:30:36.658517,108
2015-12-20 17:30:36.669028,113
2015-12-20 17:30:36.681721,100
2015-12-20 17:30:36.692485,102
2015-12-20 17:30:36.702743,109
2015-12-20 17:30:36.716238,102
2015-12-20 17:30:36.726434,111
2015-12-20 17:30:36.739117,97
2015-12-20 17:30:36.750339,105
2015-12-20 17:30:36.760970,111
2015-12-20 17:30:36.771632,100
2015-12-20 17:30:36.782767,113
2015-12-20 17:30:36.793556,110
2015-12-20 17:30:36.803862,105
2015-12-20 17:30:36.817326,109
2015-12-20 17:30:36.827572,112
2015-12-20 17:30:36.838650,106
2015-12-20 17:30:36.848940,102
2015-12-20 17:30:36.860875,106
2015-12-20 17:30:36.873273,110
2015-12-20 17:30:36.883428,106
2015-12-20 17:30:36.896132,110
2015-12-20 17:30:36.906810,116
2015-12-20 17:30:36.919958,99
2015-12-20 17:30:36.930111,106
2015-12-20 17:30:36.941199,104
2015-12-20 17:30:36.951448,109
2015-12-20 17:30:36.968260,103
2015-12-20 17:30:36.978584,108
2015-12-20 17:30:36.989284,102
2015-12-20 17:30:36.999760,106
2015-12-20 17:30:37.018179,105
2015-12-20 17:30:37.028393,102
2015-12-20 17:30:37.039336,106
2015-12-20 17:30:37.049891,102
2015-12-20 17:30:37.066719,105
2015-12-20 17:30:37.078931,111
2015-12-20 17:30:37.091633,104
2015-12-20 17:30:37.102236,103
2015-12-20 17:30:37.117256,102
2015-12-20 17:30:37.127386,99
2015-12-20 17:30:37.137676,113
2015-12-20 17:30:37.148278,102
2015-12-20 17:30:37.164027,110
2015-12-20 17:30:37.175499,118
2015-12-20 17:30:37.185716,104
2015-12-20 17:30:37.196836,101
2015-12-20 17:30:37.214929,109
2015-12-20 17:30:37.225774,112
2015-12-20 17:30:37.236018,108
2015-12-20 17:30:37.246442,104
2015-12-20 17:30:37.259928,103
2015-12-20 17:30:37.272667,102
2015-12-20 17:30:37.282916,103
2015-12-20 17:30:37.293398,103
2015-12-20 17:30:37.304071,102
2015-12-20 17:30:37.315665,106
2015-12-20 17:30:37.326146,107
2015-12-20 17:30:37.338367,107
2015-12-20 17:30:37.348686,110
2015-12-20 17:30:37.362194,107
2015-12-20 17:30:37.372777,105
2015-12-20 17:30:37.382989,105
2015-12-20 17:30:37.393296,103
2015-12-20 17:30:37.405323,106
2015-12-20 17:30:37.415733,106
2015-12-20 17:30:37.426076,105
2015-12-20 17:30:37.436366,106
2015-12-20 17:30:37.446666,107
2015-12-20 17:30:37.460362,108
2015-12-20 17:30:37.472799,106
2015-12-20 17:30:37.483069,107
2015-12-20 17:30:37.493409,105
2015-12-20 17:30:37.506079,104
2015-12-20 17:30:37.517882,106
2015-12-20 17:30:37.528087,104
2015-12-20 17:30:37.539076,104
2015-12-20 17:30:37.549726,104
2015-12-20 17:30:37.562273,105
2015-12-20 17:30:37.572847,108
2015-12-20 17:30:37.583240,105
2015-12-20 17:30:37.593816,106
2015-12-20 17:30:37.608640,106
2015-12-20 17:30:37.620040,106
2015-12-20 17:30:37.630459,107
2015-12-20 17:30:37.641307,106
2015-12-20 17:30:37.660222,108
2015-12-20 17:30:37.670724,105
2015-12-20 17:30:37.681098,106
2015-12-20 17:30:37.691516,105
2015-12-20 17:30:37.709578,106
2015-12-20 17:30:37.721262,104
2015-12-20 17:30:37.731586,104
2015-12-20 17:30:37.741841,105
2015-12-20 17:30:37.758024,104
2015-12-20 17:30:37.768497,108
2015-12-20 17:30:37.778933,106
2015-12-20 17:30:37.789225,109
2015-12-20 17:30:37.801184,104
2015-12-20 17:30:37.813573,107
2015-12-20 17:30:37.824085,107
2015-12-20 17:30:37.834576,106
2015-12-20 17:30:37.845042,104
2015-12-20 17:30:37.856914,107
2015-12-20 17:30:37.869665,104
2015-12-20 17:30:37.880100,107
2015-12-20 17:30:37.890428,100
2015-12-20 17:30:37.903561,110
2015-12-20 17:30:37.913872,104
2015-12-20 17:30:37.924171,106
2015-12-20 17:30:37.934675,106
2015-12-20 17:30:37.945866,103
2015-12-20 17:30:37.959074,106
2015-12-20 17:30:37.971823,105
2015-12-20 17:30:37.982064,103
2015-12-20 17:30:37.992331,110
2015-12-20 17:30:38.005298,104
2015-12-20 17:30:38.015492,104
2015-12-20 17:30:38.026627,108
2015-12-20 17:30:38.037139,107
2015-12-20 17:30:38.051080,106
2015-12-20 17:30:38.061304,108
2015-12-20 17:30:38.071496,107
2015-12-20 17:30:38.083395,106
2015-12-20 17:30:38.095132,108
2015-12-20 17:30:38.105301,110
2015-12-20 17:30:38.115450,104
2015-12-20 17:30:38.128097,101
2015-12-20 17:30:38.138499,106
2015-12-20 17:30:38.154514,106
2015-12-20 17:30:38.164770,101
2015-12-20 17:30:38.177542,107
2015-12-20 17:30:38.187897,105
2015-12-20 17:30:38.203893,106
2015-12-20 17:30:38.214271,105
2015-12-20 17:30:38.226956,104
2015-12-20 17:30:38.237698,107
2015-12-20 17:30:38.252834,104
2015-12-20 17:30:38.263017,107
2015-12-20 17:30:38.273442,105
2015-12-20 17:30:38.284166,106
2015-12-20 17:30:38.296764,107
2015-12-20 17:30:38.307030,106
2015-12-20 17:30:38.317184,105
2015-12-20 17:30:38.330068,105
2015-12-20 17:30:38.349866,107
2015-12-20 17:30:38.360205,104
2015-12-20 17:30:38.370553,106
2015-12-20 17:30:38.380827,102
2015-12-20 17:30:38.399557,105
2015-12-20 17:30:38.410756,107
2015-12-20 17:30:38.422775,106
2015-12-20 17:30:38.432996,105
2015-12-20 17:30:38.449614,105
2015-12-20 17:30:38.459841,106
2015-12-20 17:30:38.472555,109
2015-12-20 17:30:38.482902,105
2015-12-20 17:30:38.498845,104
2015-12-20 17:30:38.509790,105
2015-12-20 17:30:38.522116,104
2015-12-20 17:30:38.533168,102
2015-12-20 17:30:38.547946,104
2015-12-20 17:30:38.558903,106
2015-12-20 17:30:38.569129,106
2015-12-20 17:30:38.579916,103
2015-12-20 17:30:38.596916,110
2015-12-20 17:30:38.608114,105
2015-12-20 17:30:38.618311,105
2015-12-20 17:30:38.628818,108
2015-12-20 17:30:38.643520,103
2015-12-20 17:30:38.656248,107
2015-12-20 17:30:38.666681,105
2015-12-20 17:30:38.677059,102
2015-12-20 17:30:38.689516,105
2015-12-20 17:30:38.702230,105
2015-12-20 17:30:38.712737,104
2015-12-20 17:30:38.723037,105
2015-12-20 17:30:38.733634,102
2015-12-20 17:30:38.747187,107
2015-12-20 17:30:38.759099,107
2015-12-20 17:30:38.769359,107
2015-12-20 17:30:38.779573,104
2015-12-20 17:30:38.792385,104
2015-12-20 17:30:38.806120,106
2015-12-20 17:30:38.816442,105
2015-12-20 17:30:38.826747,105
2015-12-20 17:30:38.839550,105
2015-12-20 17:30:38.849832,106
2015-12-20 17:30:38.860421,107
2015-12-20 17:30:38.870794,105
2015-12-20 17:30:38.882528,104
2015-12-20 17:30:38.894951,107
2015-12-20 17:30:38.906310,109
2015-12-20 17:30:38.916702,105
2015-12-20 17:30:38.927077,106
2015-12-20 17:30:38.939432,104
2015-12-20 17:30:38.949600,104
2015-12-20 17:30:38.960444,104
2015-12-20 17:30:38.971043,108
2015-12-20 17:30:38.987831,104
2015-12-20 17:30:38.998022,106
2015-12-20 17:30:39.009617,106
2015-12-20 17:30:39.020225,105
2015-12-20 17:30:39.032078,107
2015-12-20 17:30:39.042257,107
2015-12-20 17:30:39.054526,106
2015-12-20 17:30:39.066907,104
2015-12-20 17:30:39.079081,104
2015-12-20 17:30:39.089678,105
2015-12-20 17:30:39.099800,105
2015-12-20 17:30:39.111992,105
2015-12-20 17:30:39.122397,108
2015-12-20 17:30:39.136293,104
2015-12-20 17:30:39.148501,105
2015-12-20 17:30:39.161184,106
2015-12-20 17:30:39.171504,102
2015-12-20 17:30:39.185989,105
2015-12-20 17:30:39.197233,108
2015-12-20 17:30:39.210041,106
2015-12-20 17:30:39.220761,104
2015-12-20 17:30:39.235901,105
2015-12-20 17:30:39.246124,107
2015-12-20 17:30:39.258813,109
2015-12-20 17:30:39.269247,105
2015-12-20 17:30:39.287213,107
2015-12-20 17:30:39.299937,105
2015-12-20 17:30:39.312685,103
2015-12-20 17:30:39.323544,107
2015-12-20 17:30:39.334626,104
2015-12-20 17:30:39.344841,105
2015-12-20 17:30:39.356220,107
2015-12-20 17:30:39.366613,104
2015-12-20 17:30:39.383358,106
2015-12-20 17:30:39.394558,111
2015-12-20 17:30:39.406789,105
2015-12-20 17:30:39.417313,106
2015-12-20 17:30:39.432761,107
2015-12-20 17:30:39.443136,107
2015-12-20 17:30:39.455866,106
2015-12-20 17:30:39.466529,103
2015-12-20 17:30:39.481708,105
2015-12-20 17:30:39.492050,104
2015-12-20 17:30:39.502246,104
2015-12-20 17:30:39.513572,106
2015-12-20 17:30:39.529621,107
2015-12-20 17:30:39.541944,106
2015-12-20 17:30:39.552201,103
2015-12-20 17:30:39.562686,106
2015-12-20 17:30:39.579914,104
2015-12-20 17:30:39.590437,106
2015-12-20 17:30:39.600585,104
2015-12-20 17:30:39.610778,105
2015-12-20 17:30:39.625361,107
2015-12-20 17:30:39.636143,108
2015-12-20 17:30:39.646277,107
2015-12-20 17:30:39.656912,104
2015-12-20 17:30:39.669695,106
2015-12-20 17:30:39.681288,105
2015-12-20 17:30:39.692914,104
2015-12-20 17:30:39.703347,104
2015-12-20 17:30:39.718046,106
2015-12-20 17:30:39.728285,105
2015-12-20 17:30:39.740536,105
2015-12-20 17:30:39.751504,106
2015-12-20 17:30:39.770402,109
2015-12-20 17:30:39.780661,102
2015-12-20 17:30:39.791219,104
2015-12-20 17:30:39.801855,106
2015-12-20 17:30:39.815428,108
2015-12-20 17:30:39.825678,103
2015-12-20 17:30:39.835917,105
2015-12-20 17:30:39.848614,109
2015-12-20 17:30:39.859400,105
2015-12-20 17:30:39.872099,105
2015-12-20 17:30:39.884308,106
2015-12-20 17:30:39.894952,105
2015-12-20 17:30:39.912028,103
2015-12-20 17:30:39.923059,105
2015-12-20 17:30:39.933398,108
2015-12-20 17:30:39.944330,108
2015-12-20 17:30:39.963674,104
2015-12-20 17:30:39.975061,108
2015-12-20 17:30:39.985260,104
2015-12-20 17:30:39.995615,104
2015-12-20 17:30:40.013942,106
2015-12-20 17:30:40.025263,103
2015-12-20 17:30:40.035591,102
2015-12-20 17:30:40.046350,108
2015-12-20 17:30:40.058030,106
2015-12-20 17:30:40.070401,105
2015-12-20 17:30:40.080723,108
2015-12-20 17:30:40.092345,103
2015-12-20 17:30:40.103441,103
2015-12-20 17:30:40.114650,107
2015-12-20 17:30:40.125624,104
2015-12-20 17:30:40.135845,105
2015-12-20 17:30:40.146285,106
2015-12-20 17:30:40.160754,107
2015-12-20 17:30:40.172820,107
2015-12-20 17:30:40.183141,106
2015-12-20 17:30:40.193438,106
2015-12-20 17:30:40.204271,107
2015-12-20 17:30:40.215981,105
2015-12-20 17:30:40.226430,104
2015-12-20 17:30:40.236663,106
2015-12-20 17:30:40.246958,105
2015-12-20 17:30:40.260532,107
2015-12-20 17:30:40.271113,106
2015-12-20 17:30:40.281448,104
2015-12-20 17:30:40.294265,104
2015-12-20 17:30:40.304609,107
2015-12-20 17:30:40.316054,106
2015-12-20 17:30:40.326425,106
2015-12-20 17:30:40.336689,107
2015-12-20 17:30:40.346984,106
2015-12-20 17:30:40.360447,105
2015-12-20 17:30:40.373114,103
2015-12-20 17:30:40.383524,105
2015-12-20 17:30:40.396267,106
2015-12-20 17:30:40.412208,109
2015-12-20 17:30:40.422655,109
2015-12-20 17:30:40.433119,107
2015-12-20 17:30:40.445900,104
2015-12-20 17:30:40.456332,103
2015-12-20 17:30:40.468879,103
2015-12-20 17:30:40.479032,104
2015-12-20 17:30:40.489705,105
2015-12-20 17:30:40.500128,106
2015-12-20 17:30:40.516757,107
2015-12-20 17:30:40.527024,105
2015-12-20 17:30:40.539697,107
2015-12-20 17:30:40.550210,107
2015-12-20 17:30:40.566538,105
2015-12-20 17:30:40.577692,104
2015-12-20 17:30:40.589523,106
2015-12-20 17:30:40.600000,105
2015-12-20 17:30:40.615605,104
2015-12-20 17:30:40.626931,106
2015-12-20 17:30:40.639607,104
2015-12-20 17:30:40.649824,107
2015-12-20 17:30:40.663646,103
2015-12-20 17:30:40.675179,105
2015-12-20 17:30:40.685422,104
2015-12-20 17:30:40.695650,106
2015-12-20 17:30:40.709256,109
2015-12-20 17:30:40.721776,105
2015-12-20 17:30:40.732090,105
2015-12-20 17:30:40.744807,104
2015-12-20 17:30:40.755243,107
2015-12-20 17:30:40.766882,105
2015-12-20 17:30:40.777130,105
2015-12-20 17:30:40.789548,105
2015-12-20 17:30:40.799873,108
2015-12-20 17:30:40.811664,103
2015-12-20 17:30:40.823160,110
2015-12-20 17:30:40.833531,104
2015-12-20 17:30:40.844624,108
2015-12-20 17:30:40.854941,105
2015-12-20 17:30:40.867060,104
2015-12-20 17:30:40.877259,106
2015-12-20 17:30:40.889546,105
2015-12-20 17:30:40.899998,106
2015-12-20 17:30:40.914055,104
2015-12-20 17:30:40.926752,110
2015-12-20 17:30:40.938643,104
2015-12-20 17:30:40.949105,103
2015-12-20 17:30:40.963236,109
2015-12-20 17:30:40.973456,110
2015-12-20 17:30:40.983677,103
2015-12-20 17:30:40.994839,103
2015-12-20 17:30:41.005354,104
2015-12-20 17:30:41.016827,107
2015-12-20 17:30:41.027252,110
2015-12-20 17:30:41.039760,103
2015-12-20 17:30:41.050303,105
2015-12-20 17:30:41.063154,108
2015-12-20 17:30:41.073827,105
